match_id,team_id,scored,conceded,xgoals,passes,accuracy,shots,ontarget,offtarget,possession,tackleswon,corners,offsides,fouls,win,homeaway,rolling_avg_goals,prev_xgoals,prev_possession,prev_shots,prev_ontarget,prev_accuracy,cumulative_points,points_rank,goal_difference,win_streak,matchday,home_team_id,away_team_id,home_score,away_score,season_name,team_name,rolling_xg_performance,home_form_wins,home_form_goals,away_form_wins,away_form_goals,rolling_shot_conversion,opponent_id,h2h_points,elo_before,opponent_elo_before
50,62,3,3,1.64,374,0.81,13,8,5,0.44,130,3,1,15,False,Home,1.5,1.33,0.59,10.0,5.0,0.85,4.0,12,-2.0,0.0,8,62,57,3,3,2020-2021,Hoffenheim,-0.1725,0.0,1.0,,,0.1201923076923077,57,0,1479.9312021087383,1500.9825872244032
56,63,2,1,2.16,459,0.8,10,3,7,0.5,101,4,2,15,True,Away,1.5,3.35,0.41,9.0,6.0,0.8,5.0,11,0.0,1.0,8,61,63,1,2,2020-2021,Union Berlin,-0.26,,,1.0,1.6666666666666667,0.1370879120879121,61,0,1499.2454372423424,1455.7661311328843
51,64,1,1,0.82,480,0.82,10,5,5,0.46,107,1,1,12,False,Away,0.8,0.83,0.46,10.0,2.0,0.81,10.0,3,-1.0,0.0,8,68,64,1,1,2020-2021,Augsburg,-0.16599999999999998,,,1.0,1.3333333333333333,0.07142857142857142,68,0,1492.7531465727982,1465.5471436919195
53,65,1,1,0.84,317,0.72,8,3,5,0.42,95,5,0,18,False,Home,1.2,2.01,0.55,15.0,8.0,0.83,10.0,3,-2.0,0.0,8,65,69,1,1,2020-2021,Eintracht Frankfurt,-0.6779999999999999,1.0,1.3333333333333333,,,0.07845238095238095,69,0,1514.94713179396,1572.1879204922486
48,66,1,2,0.04,331,0.73,1,1,0,0.37,96,0,2,6,False,Home,0.6,0.42,0.32,5.0,2.0,0.71,4.0,12,-3.0,0.0,8,66,72,1,2,2020-2021,Arminia Bielefeld,-0.029999999999999992,1.0,0.5,,,0.06785714285714287,72,0,1460.4784183543354,1571.2666574641394
54,67,5,2,2.81,635,0.9,15,8,7,0.56,102,3,1,17,True,Away,2.25,2.93,0.68,21.0,10.0,0.87,9.0,5,7.0,2.0,8,60,67,2,5,2020-2021,Borussia Dortmund,0.12499999999999989,,,1.0,1.0,0.16964285714285715,60,0,1538.6172046319234,1488.538660251949
51,68,1,1,2.63,544,0.84,15,6,9,0.54,124,2,6,7,False,Home,1.25,2.98,0.4,15.0,6.0,0.8,2.0,16,-4.0,0.0,8,68,64,1,1,2020-2021,Borussia Mönchengladbach,-0.49,0.0,1.0,,,0.08708791208791208,64,0,1465.5471436919195,1492.7531465727982
53,69,1,1,1.33,558,0.81,10,3,7,0.58,109,6,3,12,False,Away,2.75,3.3,0.22,29.0,7.0,0.86,12.0,2,9.0,3.0,8,65,69,1,1,2020-2021,RB Leipzig,-0.2099999999999999,,,1.0,2.0,0.1308024559148997,65,0,1572.1879204922486,1514.94713179396
55,70,3,1,3.16,244,0.75,22,8,14,0.33,85,4,1,12,True,Away,1.0,2.89,0.37,14.0,7.0,0.69,1.0,18,-5.0,0.0,8,58,70,1,3,2020-2021,Mainz,-0.30500000000000005,,,0.0,1.0,0.09821428571428571,58,0,1443.3188079992005,1480.0582124477671
49,71,2,0,2.41,532,0.84,19,8,11,0.57,96,4,2,11,True,Away,1.0,0.51,0.5,11.0,4.0,0.76,8.0,8,1.0,0.0,8,56,71,0,2,2020-2021,Wolfsburg,-0.12200000000000003,,,0.0,1.0,0.08603896103896104,56,0,1518.3960950819703,1445.3835968355759
48,72,2,1,1.35,734,0.86,10,4,6,0.63,84,10,1,10,True,Away,2.6,1.56,0.6,15.0,5.0,0.86,14.0,1,6.0,4.0,8,66,72,1,2,2020-2021,Bayer Leverkusen,1.046,,,2.0,1.5,0.17333333333333334,66,0,1571.2666574641394,1460.4784183543354
58,55,3,1,0.99,565,0.84,13,6,7,0.53,104,3,3,13,True,Away,4.0,1.19,0.68,15.0,3.0,0.9,10.0,7,14.0,0.0,9,57,55,1,3,2020-2021,Bayern Munich,1.6600000000000001,,,1.0,2.0,0.241504329004329,57,0,1554.4504788453949,1499.7722528657332
63,56,1,4,0.75,397,0.82,13,2,11,0.45,101,4,1,14,False,Away,0.8,0.92,0.43,13.0,6.0,0.76,2.0,18,-16.0,0.0,9,68,56,4,1,2020-2021,Schalke,-0.34199999999999997,,,0.0,0.6666666666666666,0.05494652406417113,68,0,1429.5257381787417,1467.1100539815873
58,57,1,3,1.61,420,0.81,14,5,9,0.47,109,4,7,11,False,Home,1.8,2.08,0.56,20.0,9.0,0.84,7.0,10,1.0,0.0,9,57,55,1,3,2020-2021,VfB Stuttgart,0.382,0.0,1.5,,,0.15254689754689754,55,0,1499.7722528657332,1554.4504788453949
59,58,1,1,0.88,374,0.78,10,5,5,0.41,90,1,6,8,False,Away,1.4,2.35,0.67,19.0,6.0,0.89,4.0,13,-7.0,0.0,9,64,58,1,1,2020-2021,Freiburg,-0.10400000000000002,,,1.0,1.5,0.15576441102756894,64,0,1457.951170053786,1491.1902362831304
57,59,3,5,0.94,362,0.82,5,4,1,0.41,97,5,3,12,False,Away,1.0,1.39,0.32,9.0,4.0,0.74,10.0,7,0.0,0.0,9,71,59,5,3,2020-2021,Werder Bremen,0.11600000000000003,,,1.0,1.6666666666666667,0.12412698412698413,71,0,1518.1311678284496,1534.2539537388045
64,60,0,0,0.63,342,0.8,5,3,2,0.44,90,1,2,19,False,Away,1.4,1.41,0.44,9.0,3.0,0.83,7.0,10,-2.0,0.0,9,72,60,0,0,2020-2021,Hertha Berlin,-0.07999999999999999,,,2.0,2.6666666666666665,0.12373737373737374,72,0,1471.4016138207728,1585.0968854927676
62,61,2,1,1.55,337,0.73,7,5,2,0.34,101,2,0,11,True,Away,1.0,0.79,0.5,10.0,4.0,0.78,3.0,16,-4.0,0.0,9,67,61,1,2,2020-2021,Cologne,0.028000000000000004,,,0.0,0.6666666666666666,0.10373015873015871,67,0,1438.2560167888653,1555.7542510630997
65,62,1,1,0.98,641,0.85,9,5,4,0.6,101,5,0,10,False,Away,1.8,1.64,0.44,13.0,8.0,0.81,5.0,12,-2.0,0.0,9,70,62,1,1,2020-2021,Hoffenheim,0.13400000000000004,,,1.0,1.6666666666666667,0.1423076923076923,70,0,1481.1415364674083,1465.4258503931817
60,63,3,3,2.48,382,0.78,15,7,8,0.44,104,4,4,12,False,Home,1.6,2.16,0.5,10.0,3.0,0.8,8.0,9,1.0,2.0,9,63,65,3,3,2020-2021,Union Berlin,-0.24000000000000005,0.0,1.0,,,0.14967032967032967,65,0,1516.7555515863614,1518.212683839059
59,64,1,1,0.42,548,0.84,10,2,8,0.59,84,4,3,15,False,Home,1.0,0.82,0.46,10.0,5.0,0.82,11.0,4,-1.0,0.0,9,64,58,1,1,2020-2021,Augsburg,0.038000000000000034,2.0,1.25,,,0.09142857142857143,58,0,1491.1902362831304,1457.951170053786
60,65,3,3,1.63,485,0.82,13,5,8,0.56,117,5,1,16,False,Away,1.0,0.84,0.42,8.0,3.0,0.72,11.0,4,-2.0,0.0,9,63,65,3,3,2020-2021,Eintracht Frankfurt,-0.4159999999999999,,,1.0,1.5,0.07845238095238095,63,0,1518.212683839059,1516.7555515863614
61,66,1,2,0.94,371,0.78,13,3,10,0.45,113,7,2,15,False,Away,0.6,0.04,0.37,1.0,1.0,0.73,4.0,13,-4.0,0.0,9,69,66,2,1,2020-2021,Arminia Bielefeld,0.188,,,0.0,0.6666666666666666,0.25357142857142856,69,0,1446.6481903257072,1568.9223684471494
62,67,1,2,2.27,744,0.88,14,4,10,0.66,101,6,2,11,False,Home,2.8,2.81,0.56,15.0,8.0,0.9,12.0,3,10.0,3.0,9,67,61,1,2,2020-2021,Borussia Dortmund,0.5379999999999999,2.0,3.5,,,0.20238095238095238,61,0,1555.7542510630997,1438.2560167888653
63,68,4,1,3.01,546,0.86,19,9,10,0.55,118,5,1,8,True,Home,1.2,2.63,0.54,15.0,6.0,0.84,3.0,16,-4.0,0.0,9,68,56,4,1,2020-2021,Borussia Mönchengladbach,-0.718,0.0,1.0,,,0.083003663003663,56,0,1467.1100539815873,1429.5257381787417
61,69,2,1,2.28,528,0.88,15,7,8,0.55,142,6,3,13,True,Home,2.4,1.33,0.58,10.0,3.0,0.81,13.0,2,9.0,0.0,9,69,66,2,1,2020-2021,RB Leipzig,-0.23399999999999993,3.0,3.0,,,0.12464196473191975,66,0,1568.9223684471494,1446.6481903257072
65,70,1,1,1.39,333,0.76,10,4,6,0.4,104,11,2,16,False,Home,1.4,3.16,0.33,22.0,8.0,0.75,4.0,13,-3.0,1.0,9,70,62,1,1,2020-2021,Mainz,-0.2760000000000001,0.0,1.0,,,0.10584415584415585,62,0,1465.4258503931817,1481.1415364674083
57,71,5,3,1.03,590,0.87,12,6,6,0.59,104,0,3,12,True,Home,1.2,2.41,0.57,19.0,8.0,0.84,11.0,4,3.0,1.0,9,71,59,5,3,2020-2021,Wolfsburg,-0.274,1.0,0.6666666666666666,,,0.08209159261790841,59,0,1534.2539537388045,1518.1311678284496
64,72,0,0,0.83,503,0.85,14,2,12,0.56,95,6,0,16,False,Home,2.8,1.35,0.63,10.0,4.0,0.86,17.0,1,7.0,5.0,9,72,60,0,0,2020-2021,Bayer Leverkusen,1.25,2.0,3.5,,,0.2,60,0,1585.0968854927676,1471.4016138207728
71,55,3,3,1.24,607,0.83,10,6,4,0.6,95,10,0,5,False,Home,3.8,0.99,0.53,13.0,6.0,0.84,13.0,4,16.0,1.0,10,55,69,3,3,2020-2021,Bayern Munich,1.73,2.0,4.666666666666667,,,0.23935730935730937,69,0,1571.3286776444243,1582.1605875645812
73,56,0,3,1.38,290,0.72,13,4,9,0.37,109,2,1,16,False,Home,0.8,0.75,0.45,13.0,2.0,0.82,2.0,18,-19.0,0.0,10,56,72,0,3,2020-2021,Schalke,-0.22599999999999998,0.0,0.6666666666666666,,,0.05856643356643356,72,0,1411.6808653403139,1578.776089776794
72,57,2,1,1.93,412,0.79,11,7,4,0.49,115,4,1,15,True,Away,1.8,1.61,0.47,14.0,5.0,0.81,7.0,11,-1.0,0.0,10,59,57,1,2,2020-2021,VfB Stuttgart,0.20599999999999996,,,1.0,2.5,0.14865079365079364,59,0,1482.8940540667038,1499.0586043618978
70,58,2,2,4.29,344,0.78,22,7,15,0.43,107,5,1,12,False,Home,1.0,0.88,0.41,10.0,5.0,0.78,5.0,15,-7.0,0.0,10,58,68,2,2,2020-2021,Freiburg,-0.33399999999999996,0.0,1.3333333333333333,,,0.0900501253132832,68,0,1459.8587482342884,1484.954926820015
72,59,1,2,0.78,456,0.81,14,3,11,0.51,126,2,0,10,False,Home,1.4,0.94,0.41,5.0,4.0,0.82,10.0,8,-2.0,0.0,10,59,57,1,2,2020-2021,Werder Bremen,0.42600000000000005,1.0,1.0,,,0.21555555555555556,57,0,1499.0586043618978,1482.8940540667038
66,60,3,1,0.49,619,0.89,10,7,3,0.7,93,9,0,15,True,Home,1.4,0.63,0.44,5.0,3.0,0.8,8.0,10,-2.0,0.0,10,60,63,3,1,2020-2021,Hertha Berlin,0.014000000000000035,0.0,1.0,,,0.12373737373737374,63,0,1477.7224095367465,1516.839430369661
68,61,2,2,0.51,349,0.73,6,3,3,0.4,112,3,2,12,False,Home,1.2,1.55,0.34,7.0,5.0,0.73,6.0,12,-3.0,1.0,10,61,71,2,2,2020-2021,Cologne,0.134,0.0,1.25,,,0.13865079365079364,71,0,1464.7731759122541,1553.3265172053564
74,62,3,1,1.24,534,0.87,10,7,3,0.6,95,4,7,15,True,Home,1.4,0.98,0.6,9.0,5.0,0.85,6.0,12,-2.0,0.0,10,62,64,3,1,2020-2021,Hoffenheim,0.11800000000000002,0.0,2.0,,,0.11837606837606837,64,0,1480.2374853518597,1489.282658102628
66,63,1,3,0.24,279,0.7,4,1,3,0.3,110,2,1,9,False,Away,2.0,2.48,0.44,15.0,7.0,0.78,9.0,9,1.0,0.0,10,60,63,3,1,2020-2021,Union Berlin,-0.050000000000000044,,,2.0,1.75,0.1753846153846154,60,0,1516.839430369661,1477.7224095367465
74,64,1,3,0.83,425,0.81,13,3,10,0.4,93,3,6,9,False,Away,1.2,0.42,0.59,10.0,2.0,0.84,12.0,5,-1.0,0.0,10,62,64,3,1,2020-2021,Augsburg,0.26800000000000007,,,1.0,1.25,0.11142857142857143,62,0,1489.282658102628,1480.2374853518597
69,65,1,1,0.76,404,0.74,9,1,8,0.44,114,6,1,14,False,Home,1.4,1.63,0.56,13.0,5.0,0.82,12.0,5,-2.0,0.0,10,65,67,1,1,2020-2021,Eintracht Frankfurt,0.02200000000000011,1.0,1.25,,,0.11210622710622711,67,0,1518.1288050557596,1529.2370919397108
67,66,2,1,1.15,469,0.75,11,5,6,0.49,132,2,1,16,True,Home,0.6,0.94,0.45,13.0,3.0,0.78,4.0,17,-5.0,0.0,10,66,70,2,1,2020-2021,Arminia Bielefeld,0.05800000000000001,1.0,0.6666666666666666,,,0.24038461538461542,70,0,1433.4099712082755,1466.3299015087302
69,67,1,1,1.26,552,0.83,16,5,11,0.56,114,5,4,6,False,Away,2.4,2.27,0.66,14.0,4.0,0.88,12.0,5,9.0,0.0,10,65,67,1,1,2020-2021,Borussia Dortmund,0.0359999999999999,,,2.0,2.3333333333333335,0.15,65,0,1529.2370919397108,1518.1288050557596
70,68,2,2,1.09,567,0.85,11,4,7,0.57,98,5,1,19,False,Away,2.0,3.01,0.55,19.0,9.0,0.86,6.0,12,-1.0,1.0,10,58,68,2,2,2020-2021,Borussia Mönchengladbach,-0.40199999999999997,,,0.0,1.5,0.12510892616155775,58,0,1484.954926820015,1459.8587482342884
71,69,3,3,1.29,372,0.74,8,4,4,0.4,90,2,4,8,False,Away,2.2,2.28,0.55,15.0,7.0,0.88,16.0,2,10.0,1.0,10,55,69,3,3,2020-2021,RB Leipzig,-0.21799999999999992,,,1.0,1.5,0.12522167487684727,55,0,1582.1605875645812,1571.3286776444243
67,70,1,2,2.64,490,0.75,15,5,10,0.51,105,3,2,18,False,Away,1.4,1.39,0.4,10.0,4.0,0.76,5.0,15,-3.0,0.0,10,66,70,2,1,2020-2021,Mainz,-0.34600000000000003,,,1.0,1.6666666666666667,0.10084415584415585,66,0,1466.3299015087302,1433.4099712082755
68,71,2,2,1.81,568,0.83,16,6,10,0.6,109,8,1,11,False,Away,2.2,1.03,0.59,12.0,6.0,0.87,14.0,3,5.0,2.0,10,61,71,2,2,2020-2021,Wolfsburg,0.8079999999999998,,,1.0,1.25,0.16542492595124175,61,0,1553.3265172053564,1464.7731759122541
73,72,3,0,2.48,543,0.85,25,9,16,0.63,116,8,1,11,True,Away,2.6,0.83,0.56,14.0,2.0,0.85,18.0,1,7.0,0.0,10,56,72,0,3,2020-2021,Bayer Leverkusen,0.9879999999999999,,,3.0,1.6,0.17777777777777776,56,0,1578.776089776794,1411.6808653403139
81,55,1,1,1.35,645,0.84,15,5,10,0.62,102,7,0,8,False,Away,2.8,1.24,0.6,10.0,6.0,0.83,14.0,4,16.0,0.0,11,63,55,1,1,2020-2021,Bayern Munich,1.3519999999999999,,,2.0,2.5,0.2266300366300366,63,0,1571.9520105576398,1494.5971400859528
80,57,5,1,3.3,292,0.77,18,10,8,0.34,121,2,3,13,True,Away,1.8,1.93,0.49,11.0,7.0,0.79,10.0,8,0.0,1.0,11,67,57,1,5,2020-2021,VfB Stuttgart,0.08,,,2.0,2.3333333333333335,0.12787157287157286,67,0,1503.823889568259,1528.597865340852
77,58,2,0,2.79,435,0.81,16,7,9,0.5,96,5,3,16,True,Home,1.2,4.29,0.43,22.0,7.0,0.78,6.0,15,-7.0,0.0,11,58,66,2,0,2020-2021,Freiburg,-0.6199999999999999,0.0,1.5,,,0.09870813397129187,66,0,1461.3008931196375,1455.2993439810618
79,59,0,2,0.44,438,0.82,7,2,5,0.46,103,6,0,11,False,Away,1.4,0.78,0.51,14.0,3.0,0.81,10.0,8,-3.0,0.0,11,69,59,2,0,2020-2021,Werder Bremen,0.31600000000000006,,,1.0,2.0,0.18984126984126984,69,0,1478.1287688603427,1581.5372546513656
78,60,1,1,0.52,365,0.78,9,3,6,0.46,92,2,1,18,False,Away,1.8,0.49,0.7,10.0,7.0,0.89,11.0,7,0.0,1.0,11,68,60,1,1,2020-2021,Hertha Berlin,0.516,,,2.0,2.0,0.16555555555555554,68,0,1499.9646998204546,1483.512781934666
76,61,1,0,0.7,322,0.76,9,6,3,0.42,97,3,2,11,True,Away,1.4,0.51,0.4,6.0,3.0,0.73,7.0,12,-3.0,0.0,11,70,61,0,1,2020-2021,Cologne,0.616,,,1.0,1.0,0.19103174603174602,70,0,1469.7631281787856,1444.4405287359439
82,62,1,4,2.02,369,0.79,11,4,7,0.41,86,5,1,13,False,Away,1.8,1.24,0.6,10.0,7.0,0.87,9.0,10,0.0,1.0,11,72,62,4,1,2020-2021,Hoffenheim,0.516,,,1.0,1.5,0.1617094017094017,72,0,1500.7580497472607,1589.836188143458
81,63,1,1,1.87,294,0.7,13,6,7,0.38,102,4,2,17,False,Home,2.0,0.24,0.3,4.0,1.0,0.7,9.0,10,-1.0,0.0,11,63,55,1,1,2020-2021,Union Berlin,0.10599999999999996,0.0,2.0,,,0.21205128205128204,55,0,1494.5971400859528,1571.9520105576398
75,65,1,2,1.34,374,0.72,7,4,3,0.47,98,1,2,12,False,Away,1.6,0.76,0.44,9.0,1.0,0.74,13.0,5,-2.0,0.0,11,71,65,2,1,2020-2021,Eintracht Frankfurt,0.1500000000000001,,,1.0,1.8,0.13432844932844934,71,0,1518.7680316546184,1548.336564938825
77,66,0,2,0.35,493,0.82,5,2,3,0.5,111,4,2,13,False,Away,1.0,1.15,0.49,11.0,5.0,0.75,7.0,12,-4.0,1.0,11,58,66,2,0,2020-2021,Arminia Bielefeld,0.42800000000000005,,,0.0,0.75,0.27674825174825174,58,0,1455.2993439810618,1461.3008931196375
80,67,1,5,0.83,744,0.88,12,4,8,0.66,98,8,3,11,False,Home,2.6,1.26,0.56,16.0,5.0,0.83,13.0,5,9.0,0.0,11,67,57,1,5,2020-2021,Borussia Dortmund,0.29799999999999993,2.0,2.6666666666666665,,,0.1625,57,0,1528.597865340852,1503.823889568259
78,68,1,1,1.36,450,0.82,17,4,13,0.54,96,13,1,9,False,Home,2.2,1.09,0.57,11.0,4.0,0.85,7.0,12,-1.0,0.0,11,68,60,1,1,2020-2021,Borussia Mönchengladbach,-0.051999999999999914,1.0,1.75,,,0.14718684823947983,60,0,1483.512781934666,1499.9646998204546
79,69,2,0,2.53,568,0.89,15,7,8,0.54,119,1,2,17,True,Home,2.0,1.29,0.4,8.0,4.0,0.74,17.0,2,10.0,0.0,11,69,59,2,0,2020-2021,RB Leipzig,0.008000000000000052,4.0,2.75,,,0.16212643678160918,59,0,1581.5372546513656,1478.1287688603427
76,70,0,1,1.71,524,0.83,15,4,11,0.58,101,5,2,15,False,Home,1.6,2.64,0.51,15.0,5.0,0.75,5.0,16,-4.0,0.0,11,70,61,0,1,2020-2021,Mainz,-0.5960000000000001,0.0,1.0,,,0.11417748917748918,61,0,1444.4405287359439,1469.7631281787856
75,71,2,1,2.07,438,0.76,16,8,8,0.53,100,8,2,10,True,Home,2.4,1.81,0.6,16.0,6.0,0.83,15.0,3,5.0,0.0,11,71,65,2,1,2020-2021,Wolfsburg,0.9359999999999999,2.0,1.75,,,0.17613921166552746,65,0,1548.336564938825,1518.7680316546184
82,72,4,1,1.92,600,0.88,13,8,5,0.59,96,6,4,12,True,Home,2.6,2.48,0.63,25.0,9.0,0.85,21.0,1,10.0,1.0,11,72,62,4,1,2020-2021,Bayer Leverkusen,1.118,2.0,2.3333333333333335,,,0.16177777777777777,62,0,1589.836188143458,1500.7580497472607
91,55,2,1,1.72,493,0.84,11,2,9,0.58,141,7,0,14,True,Home,2.0,1.35,0.62,15.0,5.0,0.84,15.0,4,16.0,0.0,12,55,71,2,1,2020-2021,Bayern Munich,0.8019999999999999,2.0,4.25,,,0.18996336996336996,71,0,1567.5712541749008,1566.638560838617
87,56,0,2,0.38,460,0.86,10,2,8,0.52,114,2,0,15,False,Home,0.8,1.38,0.37,13.0,4.0,0.72,2.0,18,-22.0,0.0,12,56,58,0,2,2020-2021,Schalke,-0.4299999999999999,0.0,0.5,,,0.05856643356643356,58,0,1400.6207669736498,1480.955450537806
84,57,2,2,2.09,517,0.8,13,6,7,0.6,111,2,4,15,False,Home,2.6,3.3,0.34,18.0,10.0,0.77,13.0,5,4.0,2.0,12,57,63,2,2,2020-2021,VfB Stuttgart,0.39,0.0,1.4,,,0.16120490620490618,63,0,1525.2475821769324,1498.977896468692
87,58,2,0,1.11,368,0.82,12,5,7,0.48,92,3,1,9,True,Away,1.6,2.79,0.5,16.0,7.0,0.81,9.0,13,-5.0,1.0,12,56,58,0,2,2020-2021,Freiburg,-0.704,,,1.0,1.3333333333333333,0.12370813397129185,56,0,1480.955450537806,1400.6207669736498
85,59,1,2,0.24,484,0.82,6,3,3,0.48,90,4,1,10,False,Home,1.2,0.44,0.46,7.0,2.0,0.82,10.0,10,-5.0,0.0,12,59,67,1,2,2020-2021,Werder Bremen,0.15000000000000008,1.0,1.0,,,0.1676190476190476,67,0,1463.9116787450675,1507.1741727321785
86,60,0,0,0.49,558,0.86,9,0,9,0.63,99,5,0,17,False,Home,1.8,0.52,0.46,9.0,3.0,0.78,12.0,8,0.0,0.0,12,60,70,0,0,2020-2021,Hertha Berlin,0.714,1.0,1.4,,,0.17666666666666667,70,0,1499.0183585048549,1425.8956390736273
89,61,0,4,0.8,317,0.76,7,0,7,0.38,95,2,2,12,False,Home,1.4,0.7,0.42,9.0,6.0,0.76,10.0,10,-2.0,1.0,12,61,72,0,4,2020-2021,Cologne,0.594,0.0,1.4,,,0.19103174603174602,72,0,1488.3080178411021,1604.817917349499
90,62,0,1,1.24,390,0.83,7,4,3,0.46,104,5,3,16,False,Home,1.8,2.02,0.41,11.0,4.0,0.79,9.0,13,-3.0,0.0,12,62,69,0,1,2020-2021,Hoffenheim,0.358,1.0,2.3333333333333335,,,0.16655788655788656,69,0,1485.7763205412195,1595.7543447666408
84,63,2,2,0.96,300,0.7,15,6,9,0.4,113,3,2,14,False,Away,2.0,1.87,0.38,13.0,6.0,0.7,10.0,10,-1.0,0.0,12,57,63,2,2,2020-2021,Union Berlin,-0.020000000000000063,,,2.0,1.6,0.21205128205128204,57,0,1498.977896468692,1525.2475821769324
88,64,1,0,0.45,396,0.73,8,2,6,0.48,132,3,1,15,True,Away,1.2,0.83,0.4,13.0,3.0,0.81,12.0,8,-3.0,0.0,12,66,64,0,1,2020-2021,Augsburg,0.17800000000000005,,,1.0,1.2,0.09824175824175825,66,0,1468.762093707227,1435.6447865628934
83,65,3,3,1.62,308,0.68,11,4,7,0.43,110,4,1,18,False,Home,1.6,1.34,0.47,7.0,4.0,0.72,13.0,5,-3.0,0.0,12,65,68,3,3,2020-2021,Eintracht Frankfurt,0.28400000000000003,1.0,1.2,,,0.14861416361416363,68,0,1500.4660357548264,1484.4591232502657
88,66,0,1,0.65,393,0.73,12,2,10,0.52,119,1,1,14,False,Home,0.8,0.35,0.5,5.0,2.0,0.82,7.0,16,-6.0,0.0,12,66,64,0,1,2020-2021,Arminia Bielefeld,0.22000000000000003,2.0,1.0,,,0.2517482517482518,64,0,1435.6447865628934,1468.762093707227
85,67,2,1,3.32,556,0.85,15,9,6,0.52,110,4,4,13,True,Away,2.0,0.83,0.66,12.0,4.0,0.88,13.0,5,5.0,0.0,12,59,67,1,2,2020-2021,Borussia Dortmund,-0.02000000000000004,,,2.0,2.0,0.12916666666666668,59,0,1507.1741727321785,1463.9116787450675
83,68,3,3,2.15,486,0.77,8,4,4,0.57,109,5,3,15,False,Away,2.2,1.36,0.54,17.0,4.0,0.82,8.0,15,-1.0,0.0,12,65,68,3,3,2020-2021,Borussia Mönchengladbach,-0.013999999999999947,,,0.0,1.6666666666666667,0.14356693873721738,65,0,1484.4591232502657,1500.4660357548264
90,69,1,0,0.42,488,0.83,4,3,1,0.54,94,5,3,14,True,Away,2.0,2.53,0.54,15.0,7.0,0.89,20.0,2,12.0,1.0,12,62,69,0,1,2020-2021,RB Leipzig,-0.1459999999999999,,,1.0,2.0,0.16212643678160918,62,0,1595.7543447666408,1485.7763205412195
86,70,0,0,0.72,280,0.7,5,0,5,0.37,81,4,0,11,False,Away,1.4,1.71,0.58,15.0,4.0,0.83,5.0,17,-5.0,0.0,12,60,70,0,0,2020-2021,Mainz,-0.958,,,1.0,1.5,0.08917748917748917,60,0,1425.8956390736273,1499.0183585048549
91,71,1,2,1.29,322,0.79,17,7,10,0.42,134,7,4,16,False,Away,2.4,2.07,0.53,16.0,8.0,0.76,18.0,3,6.0,1.0,12,55,71,2,1,2020-2021,Wolfsburg,0.834,,,1.0,1.4,0.17256778309409887,55,0,1566.638560838617,1567.5712541749008
89,72,4,0,1.26,648,0.89,14,7,7,0.62,87,6,3,13,True,Away,2.6,1.92,0.59,13.0,8.0,0.88,24.0,1,13.0,2.0,12,61,72,0,4,2020-2021,Bayer Leverkusen,0.9719999999999999,,,4.0,2.2,0.1788717948717949,61,0,1604.817917349499,1488.3080178411021
98,55,2,1,1.34,485,0.77,14,3,11,0.48,97,7,2,6,True,Away,2.0,1.72,0.58,11.0,2.0,0.84,18.0,3,17.0,1.0,13,72,55,1,2,2020-2021,Bayern Munich,0.7020000000000001,,,2.0,2.0,0.16918414918414917,72,0,1587.5175641595629,1618.3516572867516
95,56,0,1,0.76,299,0.75,11,5,6,0.48,136,1,3,17,False,Home,0.6,0.38,0.52,10.0,2.0,0.86,2.0,18,-24.0,0.0,13,56,66,0,1,2020-2021,Schalke,-0.636,0.0,0.4,,,0.033566433566433566,66,0,1385.1645153140357,1417.545419257148
100,57,0,1,1.22,468,0.8,10,1,9,0.5,113,6,3,7,False,Away,2.6,2.09,0.6,13.0,6.0,0.8,14.0,7,4.0,0.0,13,71,57,1,0,2020-2021,VfB Stuttgart,0.398,,,3.0,3.0,0.166974136974137,71,0,1523.7382526459673,1546.6922508539549
99,58,4,1,2.93,332,0.73,17,9,8,0.42,97,7,2,9,True,Home,1.6,1.11,0.48,12.0,5.0,0.82,12.0,10,-3.0,2.0,13,58,60,4,1,2020-2021,Freiburg,-0.6839999999999999,1.0,1.6,,,0.1070414673046252,60,0,1496.41170219742,1494.8701448708562
94,59,1,0,1.27,566,0.84,13,7,6,0.54,98,5,0,11,True,Away,1.2,0.24,0.48,6.0,3.0,0.82,10.0,12,-6.0,0.0,13,70,59,0,1,2020-2021,Werder Bremen,0.442,,,1.0,1.6,0.18984126984126984,70,0,1446.3892761753061,1430.043852707626
99,60,1,4,1.57,464,0.86,10,3,7,0.58,122,3,2,16,False,Away,1.2,0.49,0.63,9.0,0.0,0.86,13.0,9,0.0,0.0,13,58,60,4,1,2020-2021,Hertha Berlin,0.492,,,2.0,1.8,0.12666666666666665,58,0,1494.8701448708562,1496.41170219742
97,61,0,0,0.68,343,0.78,4,1,3,0.41,123,2,4,8,False,Away,1.2,0.8,0.38,7.0,0.0,0.76,10.0,12,-6.0,0.0,13,69,61,0,0,2020-2021,Cologne,0.33,,,2.0,1.0,0.16603174603174603,69,0,1474.7742779038497,1609.626804338783
96,62,2,1,1.55,472,0.84,14,5,9,0.52,100,3,2,22,True,Away,1.6,1.24,0.46,7.0,4.0,0.83,9.0,14,-4.0,0.0,13,68,62,1,2,2020-2021,Hoffenheim,0.17600000000000002,,,1.0,1.4,0.14655788655788654,68,0,1471.9038609690774,1485.3799038148618
